match_id,timestamp,home_team_id,away_team_id,home_score_total,away_score_total,home_sets_won,away_sets_won,score_diff,set_diff,home_current_score,away_current_score,set_info,game_duration,match_status,home_win_rate_last5,away_win_rate_last5,head_to_head_win_rate_home
198940,2025-06-05 13:34:26.685895,2322,2605,5,4,0,0,1,0,5,4,Set 1: 5-4,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:34:57.355616,2322,2605,5,5,0,0,0,0,5,5,Set 1: 5-5,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:35:18.642161,2322,2605,4,4,0,0,0,0,4,4,Set 1: 4-4,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:35:49.463909,2322,2605,6,6,0,0,0,0,6,6,Set 1: 6-6,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:36:00.115089,2322,2605,6,7,0,0,-1,0,6,7,Set 1: 6-7,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:36:10.616673,2322,2605,6,6,0,0,0,0,6,6,Set 1: 6-6,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:36:31.699916,2322,2605,7,6,0,0,1,0,7,6,Set 1: 7-6,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:37:02.483598,2322,2605,7,8,0,0,-1,0,7,8,Set 1: 7-8,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:37:12.973364,2322,2605,7,7,0,0,0,0,7,7,Set 1: 7-7,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:37:43.758519,2322,2605,8,7,0,0,1,0,8,7,Set 1: 8-7,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:38:04.734838,2322,2605,9,7,0,0,2,0,9,7,Set 1: 9-7,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:38:15.260680,2322,2605,8,8,0,0,0,0,8,8,Set 1: 8-8,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:38:56.566720,2322,2605,10,8,0,0,2,0,10,8,Set 1: 10-8,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:39:17.511629,2322,2605,9,8,0,0,1,0,9,8,Set 1: 9-8,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:39:28.076117,2322,2605,9,9,0,0,0,0,9,9,Set 1: 9-9,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:39:58.826701,2322,2605,11,10,0,0,1,0,11,10,Set 1: 11-10,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:40:20.229177,2322,2605,12,10,0,0,2,0,12,10,Set 1: 12-10,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:41:01.604227,2322,2605,12,11,0,0,1,0,12,11,Set 1: 12-11,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:41:32.423403,2322,2605,13,10,0,0,3,0,13,10,Set 1: 13-10,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:42:13.689681,2322,2605,13,11,0,0,2,0,13,11,Set 1: 13-11,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:42:44.422661,2322,2605,14,11,0,0,3,0,14,11,Set 1: 14-11,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:43:16.034521,2322,2605,14,13,0,0,1,0,14,13,Set 1: 14-13,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:43:57.322406,2322,2605,14,14,0,0,0,0,14,14,Set 1: 14-14,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:44:07.831151,2322,2605,15,14,0,0,1,0,15,14,Set 1: 15-14,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:44:18.417284,2322,2605,14,14,0,0,0,0,14,14,Set 1: 14-14,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:44:59.675566,2322,2605,14,15,0,0,-1,0,14,15,Set 1: 14-15,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:45:10.206747,2322,2605,14,16,0,0,-2,0,14,16,Set 1: 14-16,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:45:41.057396,2322,2605,15,15,0,0,0,0,15,15,Set 1: 15-15,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:46:12.772408,2322,2605,15,16,0,0,-1,0,15,16,Set 1: 15-16,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:46:23.348883,2322,2605,16,16,0,0,0,0,16,16,Set 1: 16-16,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:46:54.172882,2322,2605,17,16,0,0,1,0,17,16,Set 1: 17-16,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:47:24.932163,2322,2605,17,17,0,0,0,0,17,17,Set 1: 17-17,150m 0s,1st set,1.0,0.8,0.7368421052631579
198940,2025-06-05 13:47:56.678899,2322,2605,17,18,0,0,-1,0,17,18,Set 1: 17-18,150m 0s,1st set,1.0,0.8,0.7368421052631579
198950,2025-06-06 00:16:29.043688,45644,45589,73,92,2,2,-19,0,13,25,Set 1: 25-22 | Set 2: 10-25 | Set 3: 25-20 | Set 4: 13-25,150m 0s,Pause,0.4,0.6,0.2
198950,2025-06-06 00:17:40.881976,45644,45589,73,92,2,2,-19,0,?,?,Set 1: 25-22 | Set 2: 10-25 | Set 3: 25-20 | Set 4: 13-25 | Set 5: 0-0,150m 0s,5th set,0.4,0.6,0.2
204564,2025-06-06 19:13:20.040160,44554,44601,29,35,0,1,-6,-1,10,10,Set 1: 19-25 | Set 2: 10-10,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:13:22.441359,45624,45274,13,10,0,0,3,0,13,10,Set 1: 13-10,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:13:24.336293,44500,44557,48,53,0,1,-5,-1,28,28,Set 1: 20-25 | Set 2: 28-28,150m 0s,2nd set,0.6,0.8,0.7692307692307693
205741,2025-06-06 19:13:25.627394,45863,45736,94,99,2,2,-5,0,?,?,Set 1: 25-21 | Set 2: 29-31 | Set 3: 15-25 | Set 4: 25-22 | Set 5: 0-0,150m 0s,5th set,0.2,0.0,0.0
205742,2025-06-06 19:13:26.713090,45799,45600,4,18,0,0,-14,0,4,18,Set 1: 4-18,150m 0s,1st set,0.0,0.6,0.0
208004,2025-06-06 19:13:29.058803,44482,44637,8,12,0,0,-4,0,8,12,Set 1: 8-12,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:14:05.199109,44554,44601,28,36,0,1,-8,-1,9,11,Set 1: 19-25 | Set 2: 9-11,150m 0s,2nd set,1.0,0.6,0.375
208004,2025-06-06 19:14:05.199255,44482,44637,8,13,0,0,-5,0,8,13,Set 1: 8-13,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:14:15.826555,44554,44601,29,37,0,1,-8,-1,10,12,Set 1: 19-25 | Set 2: 10-12,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:14:15.826688,45624,45274,14,12,0,0,2,0,14,12,Set 1: 14-12,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:14:15.826822,44500,44557,50,53,1,1,-3,0,30,28,Set 1: 20-25 | Set 2: 30-28,150m 0s,2nd set,0.6,0.8,0.7692307692307693
205742,2025-06-06 19:14:15.826938,45799,45600,6,19,0,0,-13,0,6,19,Set 1: 6-19,150m 0s,1st set,0.0,0.6,0.0
208004,2025-06-06 19:14:15.827010,44482,44637,9,13,0,0,-4,0,9,13,Set 1: 9-13,150m 0s,1st set,0.4,0.2,0.375
204566,2025-06-06 19:14:26.288621,45624,45274,14,10,0,0,4,0,14,10,Set 1: 14-10,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:14:26.288745,44500,44557,50,53,1,1,-3,0,0,0,Set 1: 20-25 | Set 2: 30-28 | Set 3: 0-0,150m 0s,3rd set,0.6,0.8,0.7692307692307693
205742,2025-06-06 19:14:47.293898,45799,45600,6,18,0,0,-12,0,6,18,Set 1: 6-18,150m 0s,1st set,0.0,0.6,0.0
204564,2025-06-06 19:15:12.796573,44554,44601,29,38,0,1,-9,-1,10,13,Set 1: 19-25 | Set 2: 10-13,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:15:12.796713,45624,45274,16,12,0,0,4,0,16,12,Set 1: 16-12,150m 0s,1st set,0.6,1.0,0.42857142857142855
205742,2025-06-06 19:15:12.796984,45799,45600,8,18,0,0,-10,0,8,18,Set 1: 8-18,150m 0s,1st set,0.0,0.6,0.0
208004,2025-06-06 19:15:12.797088,44482,44637,10,12,0,0,-2,0,10,12,Set 1: 10-12,150m 0s,1st set,0.4,0.2,0.375
205742,2025-06-06 19:15:23.267402,45799,45600,8,19,0,0,-11,0,8,19,Set 1: 8-19,150m 0s,1st set,0.0,0.6,0.0
208004,2025-06-06 19:15:23.267499,44482,44637,10,14,0,0,-4,0,10,14,Set 1: 10-14,150m 0s,1st set,0.4,0.2,0.375
204566,2025-06-06 19:16:14.444756,45624,45274,16,14,0,0,2,0,16,14,Set 1: 16-14,150m 0s,1st set,0.6,1.0,0.42857142857142855
205742,2025-06-06 19:16:14.444983,45799,45600,8,21,0,0,-13,0,8,21,Set 1: 8-21,150m 0s,1st set,0.0,0.6,0.0
208004,2025-06-06 19:16:14.445055,44482,44637,11,14,0,0,-3,0,11,14,Set 1: 11-14,150m 0s,1st set,0.4,0.2,0.375
208004,2025-06-06 19:16:24.893644,44482,44637,11,15,0,0,-4,0,11,15,Set 1: 11-15,150m 0s,1st set,0.4,0.2,0.375
205742,2025-06-06 19:16:35.335460,45799,45600,7,21,0,0,-14,0,7,21,Set 1: 7-21,150m 0s,1st set,0.0,0.6,0.0
204566,2025-06-06 19:16:45.844108,45624,45274,15,14,0,0,1,0,15,14,Set 1: 15-14,150m 0s,1st set,0.6,1.0,0.42857142857142855
204566,2025-06-06 19:17:17.266768,45624,45274,17,14,0,0,3,0,17,14,Set 1: 17-14,150m 0s,1st set,0.6,1.0,0.42857142857142855
205742,2025-06-06 19:17:17.266914,45799,45600,10,21,0,0,-11,0,10,21,Set 1: 10-21,150m 0s,1st set,0.0,0.6,0.0
208004,2025-06-06 19:17:17.266962,44482,44637,12,16,0,0,-4,0,12,16,Set 1: 12-16,150m 0s,1st set,0.4,0.2,0.375
208004,2025-06-06 19:17:38.272667,44482,44637,12,14,0,0,-2,0,12,14,Set 1: 12-14,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:18:14.243025,44554,44601,30,40,0,1,-10,-1,11,15,Set 1: 19-25 | Set 2: 11-15,150m 0s,2nd set,1.0,0.6,0.375
204573,2025-06-06 19:18:14.243269,44500,44557,51,53,1,1,-2,0,1,0,Set 1: 20-25 | Set 2: 30-28 | Set 3: 1-0,150m 0s,3rd set,0.6,0.8,0.7692307692307693
205742,2025-06-06 19:18:14.243428,45799,45600,10,23,0,0,-13,0,10,23,Set 1: 10-23,150m 0s,1st set,0.0,0.6,0.0
208004,2025-06-06 19:18:14.243521,44482,44637,12,17,0,0,-5,0,12,17,Set 1: 12-17,150m 0s,1st set,0.4,0.2,0.375
208004,2025-06-06 19:18:45.738158,44482,44637,11,17,0,0,-6,0,11,17,Set 1: 11-17,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:19:11.426424,44554,44601,31,41,0,1,-10,-1,12,16,Set 1: 19-25 | Set 2: 12-16,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:19:11.426484,45624,45274,18,15,0,0,3,0,18,15,Set 1: 18-15,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:19:11.426539,44500,44557,52,54,1,1,-2,0,2,1,Set 1: 20-25 | Set 2: 30-28 | Set 3: 2-1,150m 0s,3rd set,0.6,0.8,0.7692307692307693
205742,2025-06-06 19:19:11.426608,45799,45600,10,21,0,1,-11,-1,10,21,Set 1: 10-21,150m 0s,1st set,0.0,0.6,0.0
208004,2025-06-06 19:19:11.426645,44482,44637,13,17,0,0,-4,0,13,17,Set 1: 13-17,150m 0s,1st set,0.4,0.2,0.375
205742,2025-06-06 19:19:21.890709,45799,45600,10,21,0,1,-11,-1,0,0,Set 1: 10-21 | Set 2: 0-0,150m 0s,2nd set,0.0,0.6,0.0
208004,2025-06-06 19:19:21.890766,44482,44637,13,15,0,0,-2,0,13,15,Set 1: 13-15,150m 0s,1st set,0.4,0.2,0.375
204566,2025-06-06 19:19:32.466376,45624,45274,18,14,0,0,4,0,18,14,Set 1: 18-14,150m 0s,1st set,0.6,1.0,0.42857142857142855
204564,2025-06-06 19:20:23.668245,44554,44601,31,43,0,1,-12,-1,12,18,Set 1: 19-25 | Set 2: 12-18,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:20:23.668314,45624,45274,19,16,0,0,3,0,19,16,Set 1: 19-16,150m 0s,1st set,0.6,1.0,0.42857142857142855
208004,2025-06-06 19:20:23.668536,44482,44637,14,17,0,0,-3,0,14,17,Set 1: 14-17,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:21:10.569169,44554,44601,31,39,0,1,-8,-1,12,14,Set 1: 19-25 | Set 2: 12-14,150m 0s,2nd set,1.0,0.6,0.375
204564,2025-06-06 19:21:21.423507,44554,44601,31,43,0,1,-12,-1,12,18,Set 1: 19-25 | Set 2: 12-18,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:21:21.423626,45624,45274,19,18,0,0,1,0,19,18,Set 1: 19-18,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:21:21.423733,44500,44557,53,56,1,1,-3,0,3,3,Set 1: 20-25 | Set 2: 30-28 | Set 3: 3-3,150m 0s,3rd set,0.6,0.8,0.7692307692307693
208004,2025-06-06 19:21:21.423986,44482,44637,15,18,0,0,-3,0,15,18,Set 1: 15-18,150m 0s,1st set,0.4,0.2,0.375
208004,2025-06-06 19:21:31.947510,44482,44637,12,18,0,0,-6,0,12,18,Set 1: 12-18,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:22:14.059314,44554,44601,31,44,0,1,-13,-1,12,19,Set 1: 19-25 | Set 2: 12-19,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:22:14.059335,45624,45274,20,18,0,0,2,0,20,18,Set 1: 20-18,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:22:14.059350,44500,44557,53,57,1,1,-4,0,3,4,Set 1: 20-25 | Set 2: 30-28 | Set 3: 3-4,150m 0s,3rd set,0.6,0.8,0.7692307692307693
208004,2025-06-06 19:22:14.059385,44482,44637,15,18,0,0,-3,0,15,18,Set 1: 15-18,150m 0s,1st set,0.4,0.2,0.375
208004,2025-06-06 19:22:24.709544,44482,44637,15,16,0,0,-1,0,15,16,Set 1: 15-16,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:23:00.730983,44554,44601,31,40,0,1,-9,-1,12,15,Set 1: 19-25 | Set 2: 12-15,150m 0s,2nd set,1.0,0.6,0.375
204564,2025-06-06 19:23:26.366377,44554,44601,32,45,0,1,-13,-1,13,20,Set 1: 19-25 | Set 2: 13-20,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:23:26.366491,45624,45274,20,20,0,0,0,0,20,20,Set 1: 20-20,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:23:26.366617,44500,44557,53,58,1,1,-5,0,3,5,Set 1: 20-25 | Set 2: 30-28 | Set 3: 3-5,150m 0s,3rd set,0.6,0.8,0.7692307692307693
205742,2025-06-06 19:23:26.366768,45799,45600,11,26,0,1,-15,-1,1,1,Set 1: 10-25 | Set 2: 1-1,150m 0s,2nd set,0.0,0.6,0.0
208004,2025-06-06 19:23:26.366847,44482,44637,16,17,0,0,-1,0,16,17,Set 1: 16-17,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:24:09.054261,44554,44601,30,45,0,1,-15,-1,11,20,Set 1: 19-25 | Set 2: 11-20,150m 0s,2nd set,1.0,0.6,0.375
204564,2025-06-06 19:24:19.806356,44554,44601,33,47,0,1,-14,-1,14,22,Set 1: 19-25 | Set 2: 14-22,150m 0s,2nd set,1.0,0.6,0.375
204573,2025-06-06 19:24:19.806569,44500,44557,54,59,1,1,-5,0,4,6,Set 1: 20-25 | Set 2: 30-28 | Set 3: 4-6,150m 0s,3rd set,0.6,0.8,0.7692307692307693
205742,2025-06-06 19:24:19.806639,45799,45600,11,29,0,1,-18,-1,1,4,Set 1: 10-25 | Set 2: 1-4,150m 0s,2nd set,0.0,0.6,0.0
208004,2025-06-06 19:24:19.806740,44482,44637,17,21,0,0,-4,0,17,21,Set 1: 17-21,150m 0s,1st set,0.4,0.2,0.375
204573,2025-06-06 19:24:30.456558,44500,44557,51,59,1,1,-8,0,1,6,Set 1: 20-25 | Set 2: 30-28 | Set 3: 1-6,150m 0s,3rd set,0.6,0.8,0.7692307692307693
204564,2025-06-06 19:24:56.466074,44554,44601,33,41,0,1,-8,-1,14,16,Set 1: 19-25 | Set 2: 14-16,150m 0s,2nd set,1.0,0.6,0.375
204573,2025-06-06 19:24:56.466235,44500,44557,51,54,1,1,-3,0,1,1,Set 1: 20-25 | Set 2: 30-28 | Set 3: 1-1,150m 0s,3rd set,0.6,0.8,0.7692307692307693
204566,2025-06-06 19:25:07.321226,45624,45274,20,15,0,0,5,0,20,15,Set 1: 20-15,150m 0s,1st set,0.6,1.0,0.42857142857142855
208004,2025-06-06 19:25:07.321645,44482,44637,13,21,0,0,-8,0,13,21,Set 1: 13-21,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:25:17.971556,44554,44601,31,48,0,1,-17,-1,12,23,Set 1: 19-25 | Set 2: 12-23,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:25:17.971704,45624,45274,22,20,0,0,2,0,22,20,Set 1: 22-20,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:25:17.971822,44500,44557,54,61,1,1,-7,0,4,8,Set 1: 20-25 | Set 2: 30-28 | Set 3: 4-8,150m 0s,3rd set,0.6,0.8,0.7692307692307693
205742,2025-06-06 19:25:17.971893,45799,45600,12,30,0,1,-18,-1,2,5,Set 1: 10-25 | Set 2: 2-5,150m 0s,2nd set,0.0,0.6,0.0
208004,2025-06-06 19:25:17.971990,44482,44637,19,21,0,0,-2,0,19,21,Set 1: 19-21,150m 0s,1st set,0.4,0.2,0.375
204566,2025-06-06 19:25:28.618828,45624,45274,18,20,0,0,-2,0,18,20,Set 1: 18-20,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:25:28.618857,44500,44557,52,61,1,1,-9,0,2,8,Set 1: 20-25 | Set 2: 30-28 | Set 3: 2-8,150m 0s,3rd set,0.6,0.8,0.7692307692307693
204566,2025-06-06 19:25:39.475060,45624,45274,18,16,0,0,2,0,18,16,Set 1: 18-16,150m 0s,1st set,0.6,1.0,0.42857142857142855
208004,2025-06-06 19:25:39.475346,44482,44637,14,21,0,0,-7,0,14,21,Set 1: 14-21,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:25:50.021832,44554,44601,31,42,0,1,-11,-1,12,17,Set 1: 19-25 | Set 2: 12-17,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:25:50.021956,45624,45274,19,16,0,0,3,0,19,16,Set 1: 19-16,150m 0s,1st set,0.6,1.0,0.42857142857142855
204564,2025-06-06 19:26:15.510265,44554,44601,35,49,0,1,-14,-1,16,24,Set 1: 19-25 | Set 2: 16-24,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:26:15.510383,45624,45274,22,20,0,0,2,0,22,20,Set 1: 22-20,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:26:15.510497,44500,44557,55,61,1,1,-6,0,5,8,Set 1: 20-25 | Set 2: 30-28 | Set 3: 5-8,150m 0s,3rd set,0.6,0.8,0.7692307692307693
205742,2025-06-06 19:26:15.510562,45799,45600,13,31,0,1,-18,-1,3,6,Set 1: 10-25 | Set 2: 3-6,150m 0s,2nd set,0.0,0.6,0.0
208004,2025-06-06 19:26:15.510658,44482,44637,19,21,0,0,-2,0,19,21,Set 1: 19-21,150m 0s,1st set,0.4,0.2,0.375
204566,2025-06-06 19:26:26.018831,45624,45274,22,18,0,0,4,0,22,18,Set 1: 22-18,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:26:26.018954,44500,44557,53,61,1,1,-8,0,3,8,Set 1: 20-25 | Set 2: 30-28 | Set 3: 3-8,150m 0s,3rd set,0.6,0.8,0.7692307692307693
205742,2025-06-06 19:26:26.019026,45799,45600,13,33,0,1,-20,-1,3,8,Set 1: 10-25 | Set 2: 3-8,150m 0s,2nd set,0.0,0.6,0.0
204566,2025-06-06 19:26:36.615069,45624,45274,20,18,0,0,2,0,20,18,Set 1: 20-18,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:26:36.615205,44500,44557,53,57,1,1,-4,0,3,4,Set 1: 20-25 | Set 2: 30-28 | Set 3: 3-4,150m 0s,3rd set,0.6,0.8,0.7692307692307693
208004,2025-06-06 19:26:36.615363,44482,44637,20,21,0,0,-1,0,20,21,Set 1: 20-21,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:26:47.162130,44554,44601,35,44,0,1,-9,-1,16,19,Set 1: 19-25 | Set 2: 16-19,150m 0s,2nd set,1.0,0.6,0.375
204573,2025-06-06 19:26:47.162376,44500,44557,53,63,1,1,-10,0,3,10,Set 1: 20-25 | Set 2: 30-28 | Set 3: 3-10,150m 0s,3rd set,0.6,0.8,0.7692307692307693
204564,2025-06-06 19:26:57.624666,44554,44601,32,44,0,1,-12,-1,13,19,Set 1: 19-25 | Set 2: 13-19,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:26:57.624793,45624,45274,20,19,0,0,1,0,20,19,Set 1: 20-19,150m 0s,1st set,0.6,1.0,0.42857142857142855
205742,2025-06-06 19:26:57.624989,45799,45600,13,34,0,1,-21,-1,3,9,Set 1: 10-25 | Set 2: 3-9,150m 0s,2nd set,0.0,0.6,0.0
208004,2025-06-06 19:26:57.625092,44482,44637,16,23,0,0,-7,0,16,23,Set 1: 16-23,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:27:23.101781,44554,44601,35,50,0,2,-15,-2,16,25,Set 1: 19-25 | Set 2: 16-25,150m 0s,2nd set,1.0,0.6,0.375
204566,2025-06-06 19:27:23.101909,45624,45274,24,20,0,0,4,0,24,20,Set 1: 24-20,150m 0s,1st set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:27:23.102030,44500,44557,56,63,1,1,-7,0,6,10,Set 1: 20-25 | Set 2: 30-28 | Set 3: 6-10,150m 0s,3rd set,0.6,0.8,0.7692307692307693
208004,2025-06-06 19:27:23.102210,44482,44637,20,23,0,0,-3,0,20,23,Set 1: 20-23,150m 0s,1st set,0.4,0.2,0.375
204564,2025-06-06 19:27:33.755137,44554,44601,35,45,0,2,-10,-2,0,0,Set 1: 19-25 | Set 2: 16-20 | Set 3: 0-0,150m 0s,3rd set,1.0,0.6,0.375
205742,2025-06-06 19:27:33.755589,45799,45600,13,35,0,1,-22,-1,3,10,Set 1: 10-25 | Set 2: 3-10,150m 0s,2nd set,0.0,0.6,0.0
208004,2025-06-06 19:27:33.755702,44482,44637,21,23,0,0,-2,0,21,23,Set 1: 21-23,150m 0s,1st set,0.4,0.2,0.375
204566,2025-06-06 19:28:10.312323,45624,45274,25,20,1,0,5,1,0,0,Set 1: 25-20 | Set 2: 0-0,150m 0s,2nd set,0.6,1.0,0.42857142857142855
204573,2025-06-06 19:28:10.312457,44500,44557,57,63,1,1,-6,0,7,10,Set 1: 20-25 | Set 2: 30-28 | Set 3: 7-10,150m 0s,3rd set,0.6,0.8,0.7692307692307693
204573,2025-06-06 19:28:20.963554,44500,44557,57,64,1,1,-7,0,7,11,Set 1: 20-25 | Set 2: 30-28 | Set 3: 7-11,150m 0s,3rd set,0.6,0.8,0.7692307692307693
204573,2025-06-06 19:28:46.485279,44500,44557,57,65,1,1,-8,0,7,12,Set 1: 20-25 | Set 2: 30-28 | Set 3: 7-12,150m 0s,3rd set,0.6,0.8,0.7692307692307693
205742,2025-06-06 19:28:46.485357,45799,45600,13,36,0,1,-23,-1,3,11,Set 1: 10-25 | Set 2: 3-11,150m 0s,2nd set,0.0,0.6,0.0
205742,2025-06-06 19:28:56.958553,45799,45600,14,36,0,1,-22,-1,4,11,Set 1: 10-25 | Set 2: 4-11,150m 0s,2nd set,0.0,0.6,0.0
208004,2025-06-06 19:28:56.958622,44482,44637,21,24,0,0,-3,0,21,24,Set 1: 21-24,150m 0s,1st set,0.4,0.2,0.375
205742,2025-06-06 19:29:07.457376,45799,45600,13,36,0,1,-23,-1,3,11,Set 1: 10-25 | Set 2: 3-11,150m 0s,2nd set,0.0,0.6,0.0
208004,2025-06-06 19:29:07.457475,44482,44637,22,23,0,0,-1,0,22,23,Set 1: 22-23,150m 0s,1st set,0.4,0.2,0.375
205742,2025-06-06 19:29:28.395257,45799,45600,13,37,0,1,-24,-1,3,12,Set 1: 10-25 | Set 2: 3-12,150m 0s,2nd set,0.0,0.6,0.0
204564,2025-06-06 19:29:38.849354,44554,44601,36,50,0,2,-14,-2,1,0,Set 1: 19-25 | Set 2: 16-25 | Set 3: 1-0,150m 0s,3rd set,1.0,0.6,0.375
204564,2025-06-06 19:30:04.375516,44554,44601,37,50,0,2,-13,-2,2,0,Set 1: 19-25 | Set 2: 16-25 | Set 3: 2-0,150m 0s,3rd set,1.0,0.6,0.375
205742,2025-06-06 19:30:04.375843,45799,45600,13,38,0,1,-25,-1,3,13,Set 1: 10-25 | Set 2: 3-13,150m 0s,2nd set,0.0,0.6,0.0
204564,2025-06-06 19:30:14.934609,44554,44601,36,50,0,2,-14,-2,1,0,Set 1: 19-25 | Set 2: 16-25 | Set 3: 1-0,150m 0s,3rd set,1.0,0.6,0.375
205742,2025-06-06 19:30:14.934970,45799,45600,14,38,0,1,-24,-1,4,13,Set 1: 10-25 | Set 2: 4-13,150m 0s,2nd set,0.0,0.6,0.0
208004,2025-06-06 19:30:14.935071,44482,44637,22,24,0,0,-2,0,22,24,Set 1: 22-24,150m 0s,1st set,0.4,0.2,0.375
205742,2025-06-06 19:30:25.584748,45799,45600,14,39,0,1,-25,-1,4,14,Set 1: 10-25 | Set 2: 4-14,150m 0s,2nd set,0.0,0.6,0.0
208004,2025-06-06 19:30:36.078179,44482,44637,23,24,0,0,-1,0,23,24,Set 1: 23-24,150m 0s,1st set,0.4,0.2,0.375
204573,2025-06-06 19:30:57.135625,44500,44557,58,65,1,1,-7,0,8,12,Set 1: 20-25 | Set 2: 30-28 | Set 3: 8-12,150m 0s,3rd set,0.6,0.8,0.7692307692307693
204564,2025-06-06 19:31:22.649921,44554,44601,38,51,0,2,-13,-2,3,1,Set 1: 19-25 | Set 2: 16-25 | Set 3: 3-1,150m 0s,3rd set,1.0,0.6,0.375
204573,2025-06-06 19:31:22.650202,44500,44557,59,65,1,1,-6,0,9,12,Set 1: 20-25 | Set 2: 30-28 | Set 3: 9-12,150m 0s,3rd set,0.6,0.8,0.7692307692307693
